Entry	Gene names	Organism	Gene ontology IDs
Q8TXX8	ilvB_2 MK0531	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	GO:0000287; GO:0003984; GO:0009097; GO:0009099; GO:0030976; GO:0050660
Q9UZQ5	thiE PYRAB10900 PAB1645	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0004789; GO:0009228; GO:0009229; GO:0046872
I6TWF6	PFC_03850	Pyrococcus furiosus COM1	GO:0016021
A2BIS8	Hbut_0005	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	GO:0000287; GO:0005737; GO:0006650; GO:0008654; GO:0047294
I6TVN8	PFC_02185	Pyrococcus furiosus COM1	
Q9UYI7	rpl31e PYRAB15200 PAB7387	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0003735; GO:0005840; GO:0006412
Q9UZK5	PAB1612	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0009058; GO:0016740
G0EHG0	Pyrfu_0666	Pyrolobus fumarii (strain DSM 11204 / 1A)	GO:0016021
Q8TVA3	cofD MK1489	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	GO:0000287; GO:0016780; GO:0051188
Q9YAC1	APE_2018.1	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	
G0EEH6	Pyrfu_0145	Pyrolobus fumarii (strain DSM 11204 / 1A)	GO:0047310; GO:0080100
Q9V0L6	rpiA rpi PYRAB07730 PAB0522	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0004751; GO:0009052
I6V162	PFC_09110	Pyrococcus furiosus COM1	
G0EE90	Pyrfu_0915	Pyrolobus fumarii (strain DSM 11204 / 1A)	GO:0016301
Q9YAI2	APE_1956a.1	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	GO:0003676
A2BMP3	Hbut_1430	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	GO:0008483; GO:0030170; GO:0042286
G0EF58	Pyrfu_1087	Pyrolobus fumarii (strain DSM 11204 / 1A)	GO:0005506; GO:0009055
Q9V0K3	PAB0531	Pyrococcus abyssi (strain GE5 / Orsay)	
Q9Y9D9	pyrF APE_2348	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	GO:0004590; GO:0006207; GO:0044205
I6TX66	PFC_05285	Pyrococcus furiosus COM1	
I6UPK2	PFC_03960	Pyrococcus furiosus COM1	
Q9YC49	APE_1402.1	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	GO:0005524; GO:0015833; GO:0016887
I6UNZ1	PFC_02860	Pyrococcus furiosus COM1	GO:0000166; GO:0005507; GO:0016021; GO:0019829; GO:0030001
Q9YDB7	APE_0996.1	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	GO:0016301
A2BK33	rps17e Hbut_0482	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	GO:0003735; GO:0005840; GO:0006412
I6V3E7	PFC_08690	Pyrococcus furiosus COM1	GO:0004514; GO:0009435
Q8U4L8	ribH PF0063	Pyrococcus furiosus (strain ATCC 43587 / DSM 3638 / JCM 8422 / Vc1)	GO:0009231; GO:0009349; GO:0016740
I6U8L3	PFC_07505	Pyrococcus furiosus COM1	GO:0043805
Q9UYV9	PAB1450	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0016021; GO:0055085
Q8TWJ6	cobF MK1038	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	GO:0009236; GO:0030788
G0EEL1	albA Pyrfu_0964	Pyrolobus fumarii (strain DSM 11204 / 1A)	GO:0003690; GO:0003723; GO:0005694; GO:0005737
Q9YFV4	proC APE_0146.1	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	GO:0004735; GO:0005737; GO:0055129
A0A160VQM9	CHITON_0030	Thermococcus chitonophagus	GO:0003677
G8ZJJ3	phoX PAB2365	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0035435; GO:0042301; GO:0043190
G0EF93	Pyrfu_0264	Pyrolobus fumarii (strain DSM 11204 / 1A)	
A2BJH8	Hbut_0267	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	
G8ZFR3	PAB0041	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0016021
Q9YFU5	APE_0155.1	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	GO:0016021
Q8U3K8	PF0458	Pyrococcus furiosus (strain ATCC 43587 / DSM 3638 / JCM 8422 / Vc1)	GO:0000309; GO:0005524; GO:0005737; GO:0009435
A2BL63	Hbut_0873	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	GO:0003992; GO:0030170
A2BLD2	Hbut_0945	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	GO:0003677; GO:0003887; GO:0006260
Q9UY90	PAB1288	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0008963; GO:0016021
Q9YA03	APE_2136.1	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	GO:0016021
G0ECC3	Pyrfu_1636	Pyrolobus fumarii (strain DSM 11204 / 1A)	
A2BKJ7	Hbut_0651	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	
Q9V134	top6A PYRAB05950 PAB2411	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0000737; GO:0003677; GO:0003918; GO:0005524; GO:0005694; GO:0006265; GO:0046872
I6TVI7	PFC_01865	Pyrococcus furiosus COM1	
A2BKP8	Hbut_0704	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	
Q9YFX4	APE_0126.1	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	GO:0016021
Q9UYT6	moeA-1 PAB1436	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0032324
A0A0V8RTY8	CF15_00940	Pyrodictium occultum	GO:0016021
A0A0P0N2B5	Pyrde_0362	Pyrodictium delaneyi	GO:0005524; GO:0008080; GO:0016887
G0EGF3	Pyrfu_1319	Pyrolobus fumarii (strain DSM 11204 / 1A)	GO:0008080
A2BJ38	Hbut_0124	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	
Q8TX03	pan MK0878	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	GO:0000502; GO:0005524; GO:0005737; GO:0016787; GO:0030163
A2BK50	Hbut_0499	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	GO:0003743
I6U6A0	PFC_02375	Pyrococcus furiosus COM1	GO:0003824; GO:0051536
Q9YC06	rpl37ae APE_1443a APES054	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	GO:0003735; GO:0005840; GO:0006412; GO:0019843; GO:0046872
Q05E69	APE_0470a	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	
G0ED99	creN7 Pyrfu_1924	Pyrolobus fumarii (strain DSM 11204 / 1A)	GO:0003690; GO:0005737
I6TUM4	PFC_00065	Pyrococcus furiosus COM1	GO:0008152
Q9UXX3	PAB1139	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0016491
A2BN11	Hbut_1551	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	
Q8TV47	MK1553	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	GO:0008152; GO:0016597
Q9V2J9	PAB0038	Pyrococcus abyssi (strain GE5 / Orsay)	
Q9UYM1	PAB1387	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0016021
P61876	pol	Pyrococcus woesei	GO:0000166; GO:0003677; GO:0003887; GO:0004519; GO:0006260; GO:0008408
Q9V0N9	psmB2 PYRAB07500 PAB1867	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0004298; GO:0005737; GO:0005839; GO:0051603
I6URU6	PFC_08990	Pyrococcus furiosus COM1	GO:0016491
A2BMI1	Hbut_1367	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	
Q8TW24	MK1213	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	GO:0008152; GO:0016597
A2BMJ4	Hbut_1380	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	
Q9YAB8	APE_2021.1	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	GO:0003700
I6V1J7	PFC_09945	Pyrococcus furiosus COM1	
Q9UYQ4	PAB0966	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0006465; GO:0008233; GO:0016021
Q9YCE2	APE_1315	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	
G0EGQ1	Pyrfu_1341	Pyrolobus fumarii (strain DSM 11204 / 1A)	
Q9YFZ6	APE_0105	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	GO:0003924; GO:0005525
G0EFC6	pelA Pyrfu_0297	Pyrolobus fumarii (strain DSM 11204 / 1A)	GO:0004519; GO:0005737; GO:0046872; GO:0070481; GO:0070966; GO:0071025
Q9UY52	PAB1087	Pyrococcus abyssi (strain GE5 / Orsay)	
I6UQU0	PFC_06850	Pyrococcus furiosus COM1	GO:0016021
Q9YBI1	APE_1617	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	
G0EEW8	Pyrfu_0210	Pyrolobus fumarii (strain DSM 11204 / 1A)	GO:0003723; GO:0006364; GO:0008757
I6V1H7	PFC_04855	Pyrococcus furiosus COM1	
I6URT0	PFC_08830	Pyrococcus furiosus COM1	GO:0009116; GO:0016757
A2BLX8	Hbut_1152	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	GO:0016021
I6TZB7	PFC_09755	Pyrococcus furiosus COM1	
G0EDQ4	Pyrfu_0019	Pyrolobus fumarii (strain DSM 11204 / 1A)	
Q8TZ52	purO MK0087	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	GO:0003937; GO:0006189
G0EGG6	Pyrfu_0469	Pyrolobus fumarii (strain DSM 11204 / 1A)	
A2BKB7	psmA Hbut_0568	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	GO:0004298; GO:0005737; GO:0006511; GO:0010498; GO:0019773
Q8TY83	MK0422	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	GO:0016021
Q9YE64	top6B APE_0706.1	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	GO:0003677; GO:0003918; GO:0005524; GO:0006265
Q8U1H7	PF1231	Pyrococcus furiosus (strain ATCC 43587 / DSM 3638 / JCM 8422 / Vc1)	GO:0003700; GO:0005622; GO:0006351; GO:0043565
Q8TY50	hflX MK0456	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	GO:0003924; GO:0005525; GO:0005737
Q9UYY1	racD-1 PAB0912	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0006520; GO:0036361
I6UNZ9	PFC_02920	Pyrococcus furiosus COM1	GO:0004601; GO:0005623; GO:0045454
Q9V1K2	PAB2064	Pyrococcus abyssi (strain GE5 / Orsay)	
I6V009	PFC_01810	Pyrococcus furiosus COM1	
Q8TY60	nadC MK0446	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	GO:0004514; GO:0009435
Q9YFD8	APE_0303	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	GO:0005886; GO:0006810; GO:0016021
G0EFP9	Pyrfu_0348	Pyrolobus fumarii (strain DSM 11204 / 1A)	GO:0016021
G0EE31	Pyrfu_0075	Pyrolobus fumarii (strain DSM 11204 / 1A)	GO:0016021
Q9V103	PYRAB06260 PAB1945	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0005524
Q8TUZ9	mfnB MK1602	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	GO:0008152; GO:0016829
Q8TVF1	MK1441	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	GO:0003677
Q9V1W2	PAB3086	Pyrococcus abyssi (strain GE5 / Orsay)	
Q9YEI4	APE_0594.1	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	GO:0016021
Q9UYB7	mutS2 PAB1307	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0005524; GO:0006298; GO:0016787; GO:0030983
I6V0H7	PFC_02795	Pyrococcus furiosus COM1	GO:0016021
Q8TXN1	aroC MK0631	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	GO:0004107; GO:0009073; GO:0009423
A2BLR6	Hbut_1084	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	
I6V0C8	PFC_07470	Pyrococcus furiosus COM1	GO:0006813; GO:0008324
A2BKZ4	Hbut_0802	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	GO:0005623; GO:0016491; GO:0045454; GO:0050660
A2BN91	Hbut_1638	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	GO:0003697; GO:0005524; GO:0006281
G0EDJ0	Pyrfu_0806	Pyrolobus fumarii (strain DSM 11204 / 1A)	GO:0008168
Q53554	gltA PF0203	Pyrococcus furiosus (strain ATCC 43587 / DSM 3638 / JCM 8422 / Vc1)	GO:0005737; GO:0006099; GO:0046912
Q9UZS5	PAB0712	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0003824; GO:0051536
A2BJW9	Hbut_0414	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	
Q8TX49	MK0827	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	GO:0005524; GO:0017111; GO:0098519
I6TZ25	PFC_09205	Pyrococcus furiosus COM1	GO:0016021
A2BIZ8	mat Hbut_0083	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	GO:0004478; GO:0005524; GO:0006556; GO:0006730
Q8TW53	MK1183	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	GO:0016021
Q8TXL9	MK0643	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	GO:0016021
A2BJX7	Hbut_0422	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	
G0EH14	Pyrfu_0594	Pyrolobus fumarii (strain DSM 11204 / 1A)	
I6UNQ3	PFC_02255	Pyrococcus furiosus COM1	GO:0046982
Q8TXY2	MK0527	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	GO:0016021
Q49610	ftr MK0116	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	GO:0005737; GO:0006730; GO:0019386; GO:0030270
A2BKB8	Hbut_0569	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	GO:0042256
G0EF57	Pyrfu_1086	Pyrolobus fumarii (strain DSM 11204 / 1A)	GO:0008137
A2BLI4	Hbut_0998	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	
Q9YCX3	rps15 APE_1139	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	GO:0003735; GO:0005840; GO:0006412
Q9UYC9	PAB1316	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0008152; GO:0016787
Q8U2Z1	PF0687	Pyrococcus furiosus (strain ATCC 43587 / DSM 3638 / JCM 8422 / Vc1)	GO:0003743; GO:0006355; GO:0017025; GO:0046872; GO:0070897
A2BM29	Hbut_1206	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	
Q8U1N5	PF1171	Pyrococcus furiosus (strain ATCC 43587 / DSM 3638 / JCM 8422 / Vc1)	
Q8TXN2	MK0630	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	
Q9V1L8	PAB0275	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0016021
Q9YAS6	mscS APE_1867.1	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	GO:0016021; GO:0055085
Q8TWF0	purB MK1085	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	GO:0004018; GO:0006189; GO:0044208; GO:0070626
G0EEQ0	proC Pyrfu_1004	Pyrolobus fumarii (strain DSM 11204 / 1A)	GO:0004735; GO:0005737; GO:0055129
G0EG54	Pyrfu_0431	Pyrolobus fumarii (strain DSM 11204 / 1A)	
Q9V197	rpl18e PYRAB05310 PAB0364	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0003735; GO:0005840; GO:0006412
G0EEB0	Pyrfu_0935	Pyrolobus fumarii (strain DSM 11204 / 1A)	GO:0004674; GO:0005524
Q8U000	rpl23 PF1823	Pyrococcus furiosus (strain ATCC 43587 / DSM 3638 / JCM 8422 / Vc1)	GO:0003735; GO:0005840; GO:0006412; GO:0019843
G8ZJV8	PAB1054.1n	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0016021
A2BNA7	Hbut_1654	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	GO:0003723; GO:0008168
Q8U443	rps27ae PF0252	Pyrococcus furiosus (strain ATCC 43587 / DSM 3638 / JCM 8422 / Vc1)	GO:0003735; GO:0005840; GO:0006412; GO:0046872
G0ECK2	Pyrfu_1717	Pyrolobus fumarii (strain DSM 11204 / 1A)	GO:0016021
Q9V030	ubiX PYRAB09680 PAB0651	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0004659
Q9Y9C5	nnrE nnrD APE_2362.1	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	GO:0005524; GO:0046496; GO:0046872; GO:0052855; GO:0052856
Q8U1P9	rbcL PF1156	Pyrococcus furiosus (strain ATCC 43587 / DSM 3638 / JCM 8422 / Vc1)	GO:0000287; GO:0015977; GO:0016491; GO:0016984
G8ZHU0	PAB0207.1n	Pyrococcus abyssi (strain GE5 / Orsay)	
G0ED97	Pyrfu_1922	Pyrolobus fumarii (strain DSM 11204 / 1A)	
Q9V0H8	PAB1823	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0016021
Q9V1Q2	PAB2098	Pyrococcus abyssi (strain GE5 / Orsay)	
Q8TXM3	MK0639	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	GO:0016021
A2BLH0	Hbut_0984	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	GO:0006474; GO:0008080
H3ZP68	OCC_03567	Thermococcus litoralis (strain ATCC 51850 / DSM 5473 / JCM 8560 / NS-C)	GO:0004747; GO:0006014
Q8U4K5	wtpA PF0080	Pyrococcus furiosus (strain ATCC 43587 / DSM 3638 / JCM 8422 / Vc1)	GO:0005886; GO:0006810; GO:0046872; GO:1901359
G0EGX0	Pyrfu_0549	Pyrolobus fumarii (strain DSM 11204 / 1A)	GO:0016021
Q8TVW7	MK1271	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	
Q8TXT8	hdrB MK0572	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	GO:0015948; GO:0051186; GO:0051912
I6UN99	PFC_01300	Pyrococcus furiosus COM1	
Q9V0L4	PAB1851	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0016021
Q9UZN2	PAB1631	Pyrococcus abyssi (strain GE5 / Orsay)	
G0EDJ9	rps17e Pyrfu_1950	Pyrolobus fumarii (strain DSM 11204 / 1A)	GO:0003735; GO:0005840; GO:0006412
A2BKQ2	Hbut_0708	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	
A2BJW6	Hbut_0411	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	GO:0004252; GO:0016021
I6TYZ3	PFC_09030	Pyrococcus furiosus COM1	GO:0004324; GO:0006221; GO:0046872; GO:0050660; GO:0051537
Q9Y9E9	APE_2338	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	
A2BKE2	Hbut_0593	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	
Q9UZC8	rad50 PYRAB12200 PAB0812	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0005524; GO:0006281; GO:0016787; GO:0046872
Q9YEW8	thiI APE_0465.1	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	GO:0000049; GO:0004810; GO:0005524; GO:0005737; GO:0009228; GO:0009229; GO:0016783; GO:0034227
G0ECQ7	Pyrfu_1773	Pyrolobus fumarii (strain DSM 11204 / 1A)	GO:0003824; GO:0046872; GO:0051536
I6UNT6	PFC_02470	Pyrococcus furiosus COM1	GO:0016021
I6UXL4	PFC_01870	Pyrococcus furiosus COM1	GO:0046872
P77918	pyrB PYRAB13270 PAB1498	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0004070; GO:0006207; GO:0006520; GO:0016597; GO:0044205
G0EFG5	Pyrfu_1123	Pyrolobus fumarii (strain DSM 11204 / 1A)	GO:0016021; GO:0052547
Q8TZ51	MK0088	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	
Q9YD40	sucD APE_1072.1	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	GO:0000166; GO:0004775; GO:0006099; GO:0048037
G0EEU9	Pyrfu_0191	Pyrolobus fumarii (strain DSM 11204 / 1A)	
I6V317	PFC_08005	Pyrococcus furiosus COM1	GO:0016021
I6TYF7	PFC_07925	Pyrococcus furiosus COM1	
I6UY96	PFC_03060	Pyrococcus furiosus COM1	
Q8TX79	MK0796	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	
Q9V201	rpoP PYRAB02730 PAB3072	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0003677; GO:0003899; GO:0006351; GO:0046872
Q9UZW9	PAB1685	Pyrococcus abyssi (strain GE5 / Orsay)	
G0EFN4	Pyrfu_0333	Pyrolobus fumarii (strain DSM 11204 / 1A)	
Q8TWF3	MK1082	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	GO:0016021
G0EGT4	purS Pyrfu_1374	Pyrolobus fumarii (strain DSM 11204 / 1A)	GO:0004642; GO:0005524; GO:0005737; GO:0006189
Q8U1E6	nep1 PF1262	Pyrococcus furiosus (strain ATCC 43587 / DSM 3638 / JCM 8422 / Vc1)	GO:0006364; GO:0008168; GO:0019843
Q9V0D8	PAB1794	Pyrococcus abyssi (strain GE5 / Orsay)	
G0EER5	tfe Pyrfu_1019	Pyrolobus fumarii (strain DSM 11204 / 1A)	GO:0006355; GO:0006367; GO:0043565
Q9V1I1	tkt2 PAB0296	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0003824; GO:0008152
Q8U0F0	rps2 PF1640	Pyrococcus furiosus (strain ATCC 43587 / DSM 3638 / JCM 8422 / Vc1)	GO:0003735; GO:0006412; GO:0015935
I6V418	PFC_10120	Pyrococcus furiosus COM1	GO:0005215; GO:0016021
A2BLL1	Hbut_1028	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	
A2BK69	rtcB Hbut_0518	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	GO:0006396; GO:0008452; GO:0046872
I6V1C1	PFC_04470	Pyrococcus furiosus COM1	GO:0016021
I6TYE6	ribA PFC_07875	Pyrococcus furiosus COM1	GO:0003935; GO:0005525; GO:0008270; GO:0008686; GO:0009231
Q8TW78	MK1158	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	GO:0016021
Q9YDN4	APE_0880a	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	
A2BN86	Hbut_1633	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	GO:0016310; GO:0016772
Q8U261	pheS PF0989	Pyrococcus furiosus (strain ATCC 43587 / DSM 3638 / JCM 8422 / Vc1)	GO:0000049; GO:0004826; GO:0005524; GO:0005737; GO:0006432; GO:0046872
A2BLM3	Hbut_1040	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	GO:0004222; GO:0016021
Q9UY06	PAB1116	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0016021
G0EFJ4	Pyrfu_1153	Pyrolobus fumarii (strain DSM 11204 / 1A)	GO:0004674; GO:0005524
I6UXM3	PFC_01955	Pyrococcus furiosus COM1	
Q9UZH4	PAB0783	Pyrococcus abyssi (strain GE5 / Orsay)	GO:0016021
Q9YB13	cobB APE_1782.1	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	GO:0005737; GO:0006351; GO:0006355; GO:0036054; GO:0036055; GO:0046872; GO:0070403
A2BN18	Hbut_1558	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	GO:0003723
A2BL58	folE Hbut_0868	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	GO:0003934; GO:0005525; GO:0005737; GO:0006730; GO:0035998; GO:0046654; GO:0046872
A2BKJ8	cas1 Hbut_0652	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	GO:0003677; GO:0004519; GO:0043571; GO:0046872; GO:0051607
A2BKN1	Hbut_0686	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	GO:0005215; GO:0005886; GO:0016021
I6UPA0	PFC_03325	Pyrococcus furiosus COM1	
Q8TXB8	MK0756	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	
Q8TWG4	argF MK1070	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	GO:0004585; GO:0005737; GO:0006526; GO:0016597
Q8U008	rps17 PF1815	Pyrococcus furiosus (strain ATCC 43587 / DSM 3638 / JCM 8422 / Vc1)	GO:0003735; GO:0005840; GO:0006412; GO:0019843
G0EDH8	Pyrfu_0794	Pyrolobus fumarii (strain DSM 11204 / 1A)	GO:0005524; GO:0015833; GO:0016887
Q8TV51	kch_3 MK1549	Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938)	GO:0006813; GO:0016021; GO:0036094
A2BK41	Hbut_0490	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	
A2BIW1	Hbut_0044	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	
A2BJP0	Hbut_0329	Hyperthermus butylicus (strain DSM 5456 / JCM 9403 / PLM1-5)	GO:0016021
Q9YCC1	APE_1335.1	Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1)	GO:0004177; GO:0046872
