Entry	Gene names	Organism	Gene ontology IDs
P81334	vhuD MJ1190.1	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	GO:0015948; GO:0016491; GO:0046872; GO:0051537
E3GYP6	Mfer_0629	Methanothermus fervidus (strain ATCC 43054 / DSM 2088 / JCM 10308 / V24 S)	
O28032	argG AF_2252	Archaeoglobus fulgidus (strain ATCC 49558 / VC-16 / DSM 4304 / JCM 9628 / NBRC 100126)	GO:0004055; GO:0005524; GO:0005737; GO:0006526
W0DGF2	THERU_03865	Thermocrinis ruber	
E3GX19	pdxT Mfer_0105	Methanothermus fervidus (strain ATCC 43054 / DSM 2088 / JCM 10308 / V24 S)	GO:0004359; GO:0006543; GO:0036381; GO:0042823
O67324	aq_1295	Aquifex aeolicus (strain VF5)	
E3GWU6	Mfer_1229	Methanothermus fervidus (strain ATCC 43054 / DSM 2088 / JCM 10308 / V24 S)	GO:0006189
Q58104	MJ0693	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	GO:0008641
Q4J884	Saci_1689	Sulfolobus acidocaldarius (strain ATCC 33909 / DSM 639 / JCM 8929 / NBRC 15157 / NCIMB 11770)	GO:0016021
W0DBE0	ilvC THERU_03030	Thermocrinis ruber	GO:0000166; GO:0000287; GO:0004455; GO:0009097; GO:0009099; GO:0016853
O54311	rpmE TM_1684	Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)	GO:0003735; GO:0005840; GO:0006412; GO:0019843; GO:0046872
M1J811	SacN8_10125	Sulfolobus acidocaldarius N8	GO:0016021
M1J3Q0	SacRon12I_08200	Sulfolobus acidocaldarius Ron12/I	GO:0016021
Q9X0F2	TM_1062	Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)	GO:0004553; GO:0004566; GO:0005975; GO:0043231
A0A1M6T6N4	recR SAMN05444391_1325	Thermocrinis minervae	GO:0003677; GO:0006281; GO:0006310; GO:0046872
P54053	rpl34e MJ0655	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	GO:0003723; GO:0003735; GO:0006412; GO:0022625; GO:0042254
O29868	cdhC AF_0379	Archaeoglobus fulgidus (strain ATCC 49558 / VC-16 / DSM 4304 / JCM 9628 / NBRC 100126)	GO:0006084; GO:0018492; GO:0043884; GO:0046872; GO:0051536
M1J9Z1	SacRon12I_01620	Sulfolobus acidocaldarius Ron12/I	
Q9WY53	TM_0210	Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)	
E3GZF5	rps9 Mfer_0889	Methanothermus fervidus (strain ATCC 43054 / DSM 2088 / JCM 10308 / V24 S)	GO:0003735; GO:0005840; GO:0006412
M1IT14	SacN8_02520	Sulfolobus acidocaldarius N8	GO:0016021
D2C7E7	Tnap_0789	Thermotoga naphthophila (strain ATCC BAA-489 / DSM 13996 / JCM 10882 / RKU-10)	GO:0000166; GO:0009117; GO:0009146; GO:0017111; GO:0046872; GO:0047429
W0DDB9	murF THERU_07835	Thermocrinis ruber	GO:0005524; GO:0005737; GO:0007049; GO:0008360; GO:0009252; GO:0047480; GO:0051301; GO:0071555
A0A0F6AKH0	TRQ2_0632	Thermotoga sp. (strain RQ2)	GO:0003677; GO:0006351; GO:0006355; GO:0008784
W0DEC6	nusB THERU_01775	Thermocrinis ruber	GO:0003723; GO:0006353; GO:0006355
W0DG80	THERU_05730	Thermocrinis ruber	GO:0016740
Q9WYA5	TM_0268	Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)	GO:0008705; GO:0031419; GO:0042558; GO:0046872
M1J4S3	SacN8_04595	Sulfolobus acidocaldarius N8	
W0DFB3	acpS THERU_03755	Thermocrinis ruber	GO:0000287; GO:0005737; GO:0006633; GO:0008897
M1J4W5	SacN8_04795	Sulfolobus acidocaldarius N8	
E3GX93	purC Mfer_1303	Methanothermus fervidus (strain ATCC 43054 / DSM 2088 / JCM 10308 / V24 S)	GO:0004639; GO:0005524; GO:0006189; GO:0009236
W0DAS8	thiL THERU_01810	Thermocrinis ruber	GO:0000287; GO:0005524; GO:0009030; GO:0009228; GO:0009229
P81304	MJ0226.1	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	GO:0005886; GO:0016021
Q58816	cbiA MJ1421	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	GO:0005524; GO:0006541; GO:0009236; GO:0016874; GO:0042242
O66898	hupD aq_667	Aquifex aeolicus (strain VF5)	GO:0004175; GO:0006464; GO:0008047; GO:0016485; GO:0046872
A0A075WEC8	AFULGI_00012770	Archaeoglobus fulgidus DSM 8774	
M1IYX6	glmS SacN8_11510	Sulfolobus acidocaldarius N8	GO:0004360; GO:0005737; GO:0005975; GO:0097367; GO:1901137
Q4J878	Saci_1698	Sulfolobus acidocaldarius (strain ATCC 33909 / DSM 639 / JCM 8929 / NBRC 15157 / NCIMB 11770)	GO:0006810; GO:0016021
Q9X0G8	prmA TM_1079	Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)	GO:0005737; GO:0008276
M1J0X6	SacRon12I_10255	Sulfolobus acidocaldarius Ron12/I	GO:0005215; GO:0016021; GO:0055085
W0DEW6	THERU_06775	Thermocrinis ruber	
O28808	AF_1464	Archaeoglobus fulgidus (strain ATCC 49558 / VC-16 / DSM 4304 / JCM 9628 / NBRC 100126)	
M1J300	SacRon12I_07940	Sulfolobus acidocaldarius Ron12/I	GO:0016021
M1IYH0	SacN8_10675	Sulfolobus acidocaldarius N8	GO:0004451; GO:0019752
A0A1M6SBH1	rplY ctc SAMN05444391_0963	Thermocrinis minervae	GO:0003735; GO:0005840; GO:0006412; GO:0008097
W0DH84	THERU_05575	Thermocrinis ruber	GO:0000160; GO:0003677; GO:0005622; GO:0006351; GO:0006355
P17196	tuf Saci_0685	Sulfolobus acidocaldarius (strain ATCC 33909 / DSM 639 / JCM 8929 / NBRC 15157 / NCIMB 11770)	GO:0003746; GO:0003924; GO:0005525; GO:0005737
Q57849	MJ0406	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	GO:0000287; GO:0004747; GO:0005524; GO:0005737; GO:0006014; GO:0008906; GO:0019200; GO:0019206; GO:0046835
W0DDX6	THERU_07545	Thermocrinis ruber	GO:0003887; GO:0005524; GO:0006260; GO:0008408; GO:0009360
O29949	AF_0292	Archaeoglobus fulgidus (strain ATCC 49558 / VC-16 / DSM 4304 / JCM 9628 / NBRC 100126)	
O29292	AF_0970	Archaeoglobus fulgidus (strain ATCC 49558 / VC-16 / DSM 4304 / JCM 9628 / NBRC 100126)	GO:0005886; GO:0016021
Q58870	MJ1475	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	GO:0005524; GO:0006298; GO:0030983
A0A1M6QJH9	SAMN05444391_0263	Thermocrinis minervae	
O67267	minD1 aq_1217	Aquifex aeolicus (strain VF5)	GO:0005524
E3GZC3	rpl22 Mfer_0857	Methanothermus fervidus (strain ATCC 43054 / DSM 2088 / JCM 10308 / V24 S)	GO:0003735; GO:0006412; GO:0015934; GO:0019843
Q4J6T1	Saci_2215	Sulfolobus acidocaldarius (strain ATCC 33909 / DSM 639 / JCM 8929 / NBRC 15157 / NCIMB 11770)	
E3GWQ8	Mfer_1191	Methanothermus fervidus (strain ATCC 43054 / DSM 2088 / JCM 10308 / V24 S)	GO:0003723; GO:0005524; GO:0006810
W0DHF9	THERU_07060	Thermocrinis ruber	GO:0008519; GO:0016021
M1J4A3	SacN8_03665	Sulfolobus acidocaldarius N8	GO:0003824; GO:0005524; GO:0006464; GO:0009085; GO:0046872
W0DF70	THERU_03500	Thermocrinis ruber	GO:0008152; GO:0016787
Q9X169	TM_1348	Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)	GO:0016021
O29939	AF_0303	Archaeoglobus fulgidus (strain ATCC 49558 / VC-16 / DSM 4304 / JCM 9628 / NBRC 100126)	GO:0005886; GO:0016021
A0A1M6S5P8	ffh SAMN05444391_0888	Thermocrinis minervae	GO:0003924; GO:0005525; GO:0006614; GO:0008312; GO:0048500
W0DBV0	THERU_04190	Thermocrinis ruber	GO:0005524; GO:0008152; GO:0008882; GO:0016874
A0A075WI91	AFULGI_00021880	Archaeoglobus fulgidus DSM 8774	GO:0015948; GO:0018493
A5IL66	Tpet_0921	Thermotoga petrophila (strain RKU-1 / ATCC BAA-488 / DSM 13995)	GO:0016787; GO:0046872
O28343	AF_1936	Archaeoglobus fulgidus (strain ATCC 49558 / VC-16 / DSM 4304 / JCM 9628 / NBRC 100126)	
Q9X298	nusA TM_1777	Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)	GO:0003700; GO:0003723; GO:0005829; GO:0006353; GO:0031564
M1IE32	SacRon12I_07910	Sulfolobus acidocaldarius Ron12/I	
Q58382	MJ0972	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	GO:0005886; GO:0016021
W0DF42	THERU_03300	Thermocrinis ruber	GO:0003824; GO:0030976
O66992	aq_809	Aquifex aeolicus (strain VF5)	GO:0005506; GO:0009055; GO:0020037; GO:0022900
O66712	aq_391	Aquifex aeolicus (strain VF5)	GO:0051536
Q58323	coaBC MJ0913	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	GO:0004632; GO:0004633; GO:0010181; GO:0015937; GO:0015941
Q58475	trpE MJ1075	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	GO:0000162; GO:0004049; GO:0046872
Q57964	MJ0544	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	GO:0006487; GO:0016740
W0DAV5	THERU_01955	Thermocrinis ruber	GO:0010181; GO:0016491
O28871	AF_1401	Archaeoglobus fulgidus (strain ATCC 49558 / VC-16 / DSM 4304 / JCM 9628 / NBRC 100126)	GO:0005524; GO:0016887
A0A1M6T3C8	SAMN05444391_1285	Thermocrinis minervae	GO:0019143
M1JCZ5	SacRon12I_06645	Sulfolobus acidocaldarius Ron12/I	GO:0016021
E3GW94	hjc Mfer_1064	Methanothermus fervidus (strain ATCC 43054 / DSM 2088 / JCM 10308 / V24 S)	GO:0000287; GO:0003677; GO:0006281; GO:0006310; GO:0008821
W0DAP6	hisG THERU_01655	Thermocrinis ruber	GO:0000105; GO:0003879; GO:0005524; GO:0005737
A0A1M6THK3	SAMN05444391_1459	Thermocrinis minervae	GO:0004252
E3GYW7	dphB Mfer_0700	Methanothermus fervidus (strain ATCC 43054 / DSM 2088 / JCM 10308 / V24 S)	GO:0004164; GO:0017183
Q58032	atpD MJ0615	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	GO:0006754; GO:0015992; GO:0042626
Q9X151	TM_1328	Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)	GO:0005524; GO:0015421; GO:0016021
M1IDC6	SacRon12I_06865	Sulfolobus acidocaldarius Ron12/I	GO:0004072; GO:0009088; GO:0009089; GO:0016597
Q4JB72	Saci_0565	Sulfolobus acidocaldarius (strain ATCC 33909 / DSM 639 / JCM 8929 / NBRC 15157 / NCIMB 11770)	GO:0008033; GO:0046872
O67604	ribE ribC aq_1707	Aquifex aeolicus (strain VF5)	GO:0004746; GO:0005829; GO:0009231; GO:0016491
M1J5F6	SacRon12I_11460	Sulfolobus acidocaldarius Ron12/I	GO:0010181; GO:0016491
Q4J8A5	Saci_1666	Sulfolobus acidocaldarius (strain ATCC 33909 / DSM 639 / JCM 8929 / NBRC 15157 / NCIMB 11770)	
W0DGI9	miaB THERU_04135	Thermocrinis ruber	GO:0005737; GO:0006400; GO:0016740; GO:0046872; GO:0051539
Q9WZK2	TM_0743	Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)	GO:0016021
W0DG26	glyQ THERU_05395	Thermocrinis ruber	GO:0004820; GO:0005524; GO:0005737; GO:0006426
O30064	AF_0173	Archaeoglobus fulgidus (strain ATCC 49558 / VC-16 / DSM 4304 / JCM 9628 / NBRC 100126)	
O67430	aq_1442	Aquifex aeolicus (strain VF5)	
A0A1M6Q041	SAMN05444391_0020	Thermocrinis minervae	GO:0009306; GO:0016021; GO:0044780
W0DE82	THERU_00255	Thermocrinis ruber	GO:0016021
Q9WXS4	uxuA TM_0069	Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)	GO:0008198; GO:0008927; GO:0030145; GO:0042840
A0A1M6S078	rplO SAMN05444391_0826	Thermocrinis minervae	GO:0003735; GO:0006412; GO:0015934; GO:0019843
O66621	hemC aq_263	Aquifex aeolicus (strain VF5)	GO:0004418; GO:0005737; GO:0006782; GO:0006783; GO:0018160
O30214	AF_0021	Archaeoglobus fulgidus (strain ATCC 49558 / VC-16 / DSM 4304 / JCM 9628 / NBRC 100126)	GO:0016301
Q9X0F4	TM_1064	Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)	GO:0005524; GO:0015833; GO:0016887
A0A101EVB7	rpsK XD58_0615	Thermotoga sp. 50_1627	GO:0003735; GO:0005840; GO:0006412; GO:0019843
O67165	mqnA aq_1070	Aquifex aeolicus (strain VF5)	GO:0009234; GO:0016836
O67596	aq_1689	Aquifex aeolicus (strain VF5)	GO:0042834
E3GXB4	rpl11 Mfer_0143	Methanothermus fervidus (strain ATCC 43054 / DSM 2088 / JCM 10308 / V24 S)	GO:0003735; GO:0005840; GO:0006412; GO:0070180
A0A1M6Q7U0	SAMN05444391_0113	Thermocrinis minervae	GO:0004729; GO:0006779
G4FEQ1	purA Tmari_1102	Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)	GO:0000287; GO:0004019; GO:0005525; GO:0005737; GO:0006614; GO:0044208
E3GXZ8	purF Mfer_0378	Methanothermus fervidus (strain ATCC 43054 / DSM 2088 / JCM 10308 / V24 S)	GO:0000287; GO:0004044; GO:0006189; GO:0006541; GO:0009113; GO:0009116; GO:0051539
W0DC72	THERU_03320	Thermocrinis ruber	GO:0001522; GO:0003723; GO:0009982
W0DED6	THERU_00595	Thermocrinis ruber	GO:0003841; GO:0008654; GO:0016020
M1J1S8	SacRon12I_06015	Sulfolobus acidocaldarius Ron12/I	
W0DHY0	der THERU_07930	Thermocrinis ruber	GO:0005525; GO:0042254
O66869	pfpI aq_618	Aquifex aeolicus (strain VF5)	GO:0008233
W0DHK7	THERU_08310	Thermocrinis ruber	GO:0009058
O67009	ilvD aq_837	Aquifex aeolicus (strain VF5)	GO:0004160; GO:0009097; GO:0009099; GO:0046872; GO:0051539
O28283	AF_1996	Archaeoglobus fulgidus (strain ATCC 49558 / VC-16 / DSM 4304 / JCM 9628 / NBRC 100126)	
M1J2X5	SacN8_01395	Sulfolobus acidocaldarius N8	GO:0016021
O67342	nuoN1 aq_1322	Aquifex aeolicus (strain VF5)	GO:0005886; GO:0006810; GO:0008137; GO:0016021; GO:0042773; GO:0048038
Q9WY87	TM_0245	Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)	GO:0005886; GO:0006810; GO:0016021; GO:0022900
W0DBX1	THERU_02465	Thermocrinis ruber	GO:0008137; GO:0016021; GO:0042773
A0A101DFP3	speE XD40_0038	Archaeoglobus fulgidus	GO:0004766; GO:0008295
Q9WZZ8	TM_0896	Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)	GO:0006012; GO:0008108; GO:0008270; GO:0017103
O28383	AF_1896	Archaeoglobus fulgidus (strain ATCC 49558 / VC-16 / DSM 4304 / JCM 9628 / NBRC 100126)	GO:0016491; GO:0046872; GO:0051539
M1IVR2	rps19e SacN8_07125	Sulfolobus acidocaldarius N8	GO:0003735; GO:0005840; GO:0006412
M1IU24	SacN8_10705	Sulfolobus acidocaldarius N8	
A0A075WB12	AFULGI_00007570	Archaeoglobus fulgidus DSM 8774	GO:0003987; GO:0008152
O28914	AF_1357	Archaeoglobus fulgidus (strain ATCC 49558 / VC-16 / DSM 4304 / JCM 9628 / NBRC 100126)	GO:0005315; GO:0005886; GO:0006817; GO:0016021
Q58034	MJ0617	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	GO:0008730
Q58108	flpA MJ0697	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	GO:0000494; GO:0003723; GO:0008033; GO:0008649; GO:0031167; GO:1990258; GO:1990259
M1IZN4	SacRon12I_01275	Sulfolobus acidocaldarius Ron12/I	GO:0016874
A0A1M6TE15	SAMN05444391_1415	Thermocrinis minervae	GO:0008658; GO:0051301
W0DCX1	groS groES THERU_06900	Thermocrinis ruber	GO:0005737; GO:0006457
A5IKR6	Tpet_0770	Thermotoga petrophila (strain RKU-1 / ATCC BAA-488 / DSM 13995)	GO:0004035
M1J3J2	SacN8_02450	Sulfolobus acidocaldarius N8	
Q57751	ribH MJ0303	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	GO:0000906; GO:0005622; GO:0009231; GO:0009349; GO:0016740
M1I7Y8	SacN8_10465	Sulfolobus acidocaldarius N8	
O29748	hmeD AF_0502	Archaeoglobus fulgidus (strain ATCC 49558 / VC-16 / DSM 4304 / JCM 9628 / NBRC 100126)	GO:0005886; GO:0016491; GO:0046872; GO:0051539
A0A1M6QF17	SAMN05444391_0213	Thermocrinis minervae	GO:0016829; GO:0046912
O67264	aq_1211	Aquifex aeolicus (strain VF5)	GO:0035438
O28374	rps5 AF_1905	Archaeoglobus fulgidus (strain ATCC 49558 / VC-16 / DSM 4304 / JCM 9628 / NBRC 100126)	GO:0003735; GO:0006412; GO:0015935; GO:0019843
M1ISM1	SacN8_08435	Sulfolobus acidocaldarius N8	GO:0016021; GO:0016872
O27955	gatA AF_2329	Archaeoglobus fulgidus (strain ATCC 49558 / VC-16 / DSM 4304 / JCM 9628 / NBRC 100126)	GO:0004040; GO:0005524; GO:0006412; GO:0030956; GO:0050567
A0A1M6SA95	SAMN05444391_0946	Thermocrinis minervae	GO:0016740
A0A075WAN8	AFULGI_00006590	Archaeoglobus fulgidus DSM 8774	GO:0003700; GO:0005622; GO:0006351; GO:0043565
A0A1M6T3T0	mqnE SAMN05444391_1287	Thermocrinis minervae	GO:0005506; GO:0009234; GO:0051539; GO:0102573
M1J9F5	aroK SacRon12I_00895	Sulfolobus acidocaldarius Ron12/I	GO:0004765; GO:0005524; GO:0005737; GO:0009073; GO:0009423
Q58077	MJ0663	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	GO:0000287; GO:0003824; GO:0030976
O67292	cdsA cds aq_1249	Aquifex aeolicus (strain VF5)	GO:0004605; GO:0005886; GO:0006655; GO:0016020; GO:0016021; GO:0016024
F2Z6F6	nurA p39 Saci_0050	Sulfolobus acidocaldarius (strain ATCC 33909 / DSM 639 / JCM 8929 / NBRC 15157 / NCIMB 11770)	GO:0004519; GO:0004527; GO:0006281; GO:0046872
O29821	AF_0428	Archaeoglobus fulgidus (strain ATCC 49558 / VC-16 / DSM 4304 / JCM 9628 / NBRC 100126)	GO:0005525
Q57631	moaB MJ0167	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	GO:0005524; GO:0006777; GO:0061598
E3GXF8	lysS Mfer_0187	Methanothermus fervidus (strain ATCC 43054 / DSM 2088 / JCM 10308 / V24 S)	GO:0000049; GO:0004824; GO:0005524; GO:0005737; GO:0006430
W0DCU0	THERU_06700	Thermocrinis ruber	GO:0009055; GO:0016021; GO:0016491; GO:0022904
O67820	guaB aq_2023	Aquifex aeolicus (strain VF5)	GO:0003938; GO:0005737; GO:0006177; GO:0006183; GO:0046872
O67447	dacA aq_1467	Aquifex aeolicus (strain VF5)	GO:0004016; GO:0005524; GO:0005622; GO:0005886; GO:0016021; GO:0016779; GO:0019932
Q57684	MJ0231	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	GO:0008237
A5IMK9	Tpet_1419	Thermotoga petrophila (strain RKU-1 / ATCC BAA-488 / DSM 13995)	GO:0030694; GO:0071973
M1J1M3	SacRon12I_04560	Sulfolobus acidocaldarius Ron12/I	GO:0006355
F4HJQ8	PNA2_1561	Pyrococcus sp. (strain NA2)	GO:0003676; GO:0009007
A0A1M6RSQ6	SAMN05444391_0755	Thermocrinis minervae	GO:0016740
Q4J7M4	Saci_1904	Sulfolobus acidocaldarius (strain ATCC 33909 / DSM 639 / JCM 8929 / NBRC 15157 / NCIMB 11770)	
A0A1M6TIQ4	SAMN05444391_1478	Thermocrinis minervae	
Q9X0B6	TM_1026	Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)	
A0A1M6RDE9	SAMN05444391_0605	Thermocrinis minervae	GO:0005215; GO:0016020; GO:0055085
M1IZX3	SacRon12I_02655	Sulfolobus acidocaldarius Ron12/I	GO:0004725; GO:0008138
Q58276	MJ0866	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	GO:0003824
M1J2N8	SacN8_00870	Sulfolobus acidocaldarius N8	GO:0004665; GO:0006571; GO:0008977; GO:0046417
H1KZU0	MetfoDRAFT_1314	Methanotorris formicicus Mc-S-70	GO:0003677; GO:0004803; GO:0006313
W0DD16	THERU_05340	Thermocrinis ruber	GO:0003998
Q58880	MJ1485	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	GO:0005886; GO:0008324; GO:0016021
W0DGK8	THERU_04260	Thermocrinis ruber	
A0A1M6TCG6	gcvH SAMN05444391_1391	Thermocrinis minervae	GO:0005960; GO:0019464
M1J2V0	SacRon12I_07690	Sulfolobus acidocaldarius Ron12/I	
M1IZ75	SacRon12I_07655	Sulfolobus acidocaldarius Ron12/I	GO:0000105; GO:0003949
Q58912	MJ1517	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	
Q9X150	TM_1327	Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)	GO:0005524; GO:0016887
M1IU18	argC SacN8_03645	Sulfolobus acidocaldarius N8	GO:0003942; GO:0005737; GO:0006526; GO:0046983; GO:0051287
W0DEX0	THERU_01700	Thermocrinis ruber	
M1J7C6	SacN8_08950	Sulfolobus acidocaldarius N8	
A0A124FFW6	XD57_1151	Thermotoga naphthophila	GO:0006355; GO:0045152
Q59033	MJ1639	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	
A0A075WJ96	AFULGI_00026040	Archaeoglobus fulgidus DSM 8774	
M1I331	rpoH SacN8_03350	Sulfolobus acidocaldarius N8	GO:0003677; GO:0003899; GO:0006351
O28357	rpl2 AF_1922	Archaeoglobus fulgidus (strain ATCC 49558 / VC-16 / DSM 4304 / JCM 9628 / NBRC 100126)	GO:0003735; GO:0006412; GO:0015934; GO:0019843
M1I2S6	SacN8_02925	Sulfolobus acidocaldarius N8	GO:0008152; GO:0016787
O66573	aldH1 aq_186	Aquifex aeolicus (strain VF5)	GO:0016491
O29875	AF_0372	Archaeoglobus fulgidus (strain ATCC 49558 / VC-16 / DSM 4304 / JCM 9628 / NBRC 100126)	GO:0016783
E3GXX0	Mfer_0349	Methanothermus fervidus (strain ATCC 43054 / DSM 2088 / JCM 10308 / V24 S)	
O29866	dphB AF_0381	Archaeoglobus fulgidus (strain ATCC 49558 / VC-16 / DSM 4304 / JCM 9628 / NBRC 100126)	GO:0004164; GO:0017183
W0DEV9	THERU_00860	Thermocrinis ruber	GO:0016021
A0A075WGR7	AFULGI_00024800	Archaeoglobus fulgidus DSM 8774	GO:0008902; GO:0008972; GO:0009228
Q9X0J6	TM_1112	Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)	
E3GXW0	rad50 Mfer_0339	Methanothermus fervidus (strain ATCC 43054 / DSM 2088 / JCM 10308 / V24 S)	GO:0005524; GO:0006302; GO:0008270; GO:0016887
W0DGP5	speE THERU_05400	Thermocrinis ruber	GO:0004766; GO:0008295
W0DF81	rpsK THERU_01525	Thermocrinis ruber	GO:0003735; GO:0005840; GO:0006412; GO:0019843
O28345	AF_1934	Archaeoglobus fulgidus (strain ATCC 49558 / VC-16 / DSM 4304 / JCM 9628 / NBRC 100126)	GO:0006950
M1I2M2	SacN8_02725	Sulfolobus acidocaldarius N8	GO:0004356; GO:0006542
W0DF21	THERU_03160	Thermocrinis ruber	GO:0035435; GO:0042301; GO:0043190
E3GWY7	mtrA Mfer_0072	Methanothermus fervidus (strain ATCC 43054 / DSM 2088 / JCM 10308 / V24 S)	GO:0005886; GO:0006730; GO:0006814; GO:0016021; GO:0019386; GO:0030269; GO:0050897
Q9X1Y9	TM_1659	Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)	
Q9X1B2	TM_1392	Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)	
A0A1M6RA71	SAMN05444391_0567	Thermocrinis minervae	GO:0000160; GO:0003677; GO:0005622; GO:0006351; GO:0006355
Q58511	cca MJ1111	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	GO:0001680; GO:0003723; GO:0005524; GO:0016437; GO:0042245; GO:0046872; GO:0052927; GO:0052928; GO:0052929
A0A101FBF7	XD64_0218	Thermotoga sp. 47_83	
A0A1M6TJG5	SAMN05444391_1488	Thermocrinis minervae	
O66490	adk aq_078	Aquifex aeolicus (strain VF5)	GO:0004017; GO:0005524; GO:0005737; GO:0044209
Q9X0B0	TM_1018	Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)	
O29537	cbiX AF_0721	Archaeoglobus fulgidus (strain ATCC 49558 / VC-16 / DSM 4304 / JCM 9628 / NBRC 100126)	GO:0016852; GO:0019251; GO:0046906; GO:0050897
Q58205	MJ0795	Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) (Methanococcus jannaschii)	GO:0016021
O28259	AF_2020	Archaeoglobus fulgidus (strain ATCC 49558 / VC-16 / DSM 4304 / JCM 9628 / NBRC 100126)	
